date,pm10,pm25,co,no2,so2,o3,aqi
2024-07-01,19.683333333333334,11.512500000000001,161.875,7.354166666666667,10.991666666666667,46.791666666666664,27.0
2024-07-02,26.22083333333333,15.075000000000001,175.41666666666666,7.066666666666666,10.591666666666667,55.541666666666664,25.833333333333332
2024-07-03,50.59166666666667,22.77916666666667,195.75,8.033333333333333,12.049999999999999,61.0,45.666666666666664
2024-07-04,27.683333333333334,16.354166666666668,215.79166666666666,10.554166666666667,13.391666666666666,39.208333333333336,46.583333333333336
2024-07-05,30.825,13.745833333333332,164.79166666666666,7.091666666666666,12.154166666666667,52.0,31.708333333333332
2024-07-06,29.320833333333336,14.5875,157.25,7.125,12.65,56.166666666666664,30.166666666666668
2024-07-07,34.55416666666667,21.537499999999998,242.83333333333334,13.920833333333334,20.333333333333332,58.916666666666664,34.833333333333336
2024-07-08,31.666666666666668,21.666666666666668,248.54166666666666,14.216666666666667,24.295833333333334,57.458333333333336,47.375
2024-07-09,22.508333333333336,15.766666666666666,231.04166666666666,12.950000000000001,22.270833333333332,50.25,40.708333333333336
2024-07-10,22.337500000000002,15.629166666666668,203.0,9.520833333333334,19.183333333333334,68.16666666666667,32.041666666666664
2024-07-11,36.57083333333333,22.108333333333334,217.95833333333334,9.625,15.950000000000001,60.5,41.708333333333336
2024-07-12,24.854166666666668,14.799999999999999,176.08333333333334,8.741666666666667,16.879166666666666,52.625,37.5
2024-07-13,16.291666666666668,10.408333333333333,166.54166666666666,7.5375000000000005,12.616666666666667,43.0,24.458333333333332
2024-07-14,34.24166666666667,22.3,258.5,13.295833333333334,19.216666666666665,48.416666666666664,32.166666666666664
2024-07-15,38.354166666666664,26.041666666666668,253.66666666666666,14.7125,24.666666666666668,61.333333333333336,55.458333333333336
2024-07-16,39.37083333333333,27.5625,288.7916666666667,15.016666666666666,31.183333333333334,60.708333333333336,62.875
2024-07-17,35.2125,24.71666666666667,267.1666666666667,12.420833333333334,27.0,67.33333333333333,60.708333333333336
2024-07-18,25.308333333333334,17.654166666666665,205.83333333333334,8.799999999999999,14.654166666666667,59.083333333333336,43.666666666666664
2024-07-19,29.175,20.504166666666666,203.5,9.883333333333333,16.254166666666666,50.333333333333336,41.166666666666664
2024-07-20,18.016666666666666,12.8375,180.5,7.329166666666667,11.225,62.083333333333336,33.875
2024-07-21,7.9750000000000005,5.679166666666667,183.5,7.095833333333334,10.075000000000001,52.041666666666664,21.75
2024-07-22,8.674999999999999,6.6125,167.5,6.266666666666667,9.387500000000001,55.666666666666664,22.291666666666668
2024-07-23,9.275,6.508333333333333,170.08333333333334,7.754166666666666,11.4125,46.375,18.583333333333332
2024-07-24,9.299999999999999,6.929166666666667,168.875,7.0249999999999995,10.166666666666666,54.041666666666664,21.583333333333332
2024-07-25,19.741666666666667,13.533333333333333,171.625,6.7625,12.041666666666666,59.625,24.875
2024-07-26,18.704166666666666,11.604166666666666,158.58333333333334,6.041666666666667,9.008333333333333,50.291666666666664,27.458333333333332
2024-07-27,19.654166666666665,11.366666666666667,155.45833333333334,5.875,8.1625,49.375,21.541666666666668
2024-07-28,14.625,10.279166666666667,189.66666666666666,7.920833333333333,11.0875,49.125,23.208333333333332
2024-07-29,21.120833333333334,13.816666666666668,218.70833333333334,8.7125,14.241666666666667,58.083333333333336,27.416666666666668
2024-07-30,40.40416666666667,22.645833333333332,216.04166666666666,9.416666666666666,16.254166666666666,61.083333333333336,39.041666666666664
2024-07-31,42.25,21.829166666666666,203.5,9.458333333333334,14.229166666666666,52.541666666666664,47.125
2024-08-01,18.825,11.904166666666667,186.25,8.383333333333333,10.020833333333334,36.333333333333336,38.416666666666664
2024-08-02,14.0375,9.183333333333334,178.70833333333334,8.433333333333334,9.924999999999999,34.625,21.083333333333332
2024-08-03,12.112499999999999,8.320833333333333,168.91666666666666,8.329166666666667,12.370833333333332,39.041666666666664,17.916666666666668
2024-08-04,9.058333333333334,6.1499999999999995,168.375,7.204166666666667,10.891666666666666,40.583333333333336,17.375
2024-08-05,27.541666666666668,16.479166666666668,198.16666666666666,8.908333333333333,13.141666666666666,46.083333333333336,22.416666666666668
2024-08-06,46.6625,18.866666666666667,183.91666666666666,8.3125,12.9125,51.5,44.833333333333336
2024-08-07,23.766666666666666,13.970833333333333,194.25,9.129166666666666,11.075000000000001,43.583333333333336,38.291666666666664
2024-08-08,17.979166666666668,12.054166666666667,199.125,7.5874999999999995,9.304166666666667,42.416666666666664,26.458333333333332
2024-08-09,28.1375,16.391666666666666,220.04166666666666,9.395833333333334,13.054166666666667,46.541666666666664,28.125
2024-08-10,19.808333333333334,13.020833333333334,198.91666666666666,8.095833333333333,14.141666666666666,48.708333333333336,31.0
2024-08-11,18.179166666666667,11.379166666666668,198.33333333333334,8.983333333333333,12.754166666666668,43.916666666666664,23.333333333333332
2024-08-12,28.941666666666666,16.954166666666666,243.20833333333334,11.85,15.629166666666668,45.208333333333336,29.125
2024-08-13,37.137499999999996,23.775000000000002,386.0,21.870833333333334,20.541666666666668,39.75,36.333333333333336
2024-08-14,41.045833333333334,24.6375,287.25,15.404166666666667,21.195833333333333,43.708333333333336,61.333333333333336
2024-08-15,39.87083333333333,27.1125,291.25,13.487499999999999,19.170833333333334,49.916666666666664,59.666666666666664
2024-08-16,41.00416666666667,25.90833333333333,283.25,13.704166666666667,23.383333333333336,50.791666666666664,61.375
2024-08-17,41.25416666666667,25.179166666666664,296.0416666666667,14.483333333333334,22.570833333333336,46.791666666666664,61.541666666666664
2024-08-18,49.675000000000004,29.695833333333336,292.8333333333333,15.137500000000001,31.833333333333332,64.25,58.833333333333336
2024-08-19,37.4375,24.837500000000002,255.875,12.004166666666668,20.9375,62.333333333333336,63.291666666666664
2024-08-20,45.2875,30.508333333333336,272.625,14.166666666666666,28.483333333333334,67.25,58.166666666666664
2024-08-21,51.57916666666667,34.9625,343.5,15.195833333333333,26.1375,73.08333333333333,67.625
2024-08-22,37.31666666666667,26.008333333333336,266.5833333333333,12.329166666666666,21.9375,65.5,64.91666666666667
2024-08-23,21.849999999999998,15.358333333333334,244.04166666666666,8.991666666666667,15.033333333333333,65.70833333333333,43.166666666666664
2024-08-24,19.895833333333332,14.1875,227.75,7.654166666666666,14.220833333333333,65.875,34.166666666666664
2024-08-25,10.1,7.245833333333334,187.70833333333334,7.358333333333333,9.637500000000001,36.791666666666664,20.583333333333332
2024-08-26,26.708333333333332,14.916666666666666,219.41666666666666,9.441666666666666,11.704166666666666,44.708333333333336,22.166666666666668
2024-08-27,21.516666666666666,13.195833333333333,200.29166666666666,7.8875,12.65,52.458333333333336,31.541666666666668
2024-08-28,22.995833333333334,13.366666666666667,192.29166666666666,8.112499999999999,14.133333333333333,54.0,27.666666666666668
2024-08-29,42.225,20.529166666666665,217.95833333333334,10.950000000000001,20.583333333333332,55.833333333333336,36.666666666666664
2024-08-30,32.670833333333334,22.191666666666666,244.5,12.545833333333334,23.379166666666666,62.541666666666664,46.125
2024-08-31,32.74583333333333,22.787499999999998,212.83333333333334,6.770833333333333,14.6875,80.33333333333333,49.166666666666664
2024-09-01,22.733333333333334,15.262500000000001,202.83333333333334,6.066666666666666,13.008333333333333,76.54166666666667,39.291666666666664
2024-09-02,21.266666666666666,14.941666666666668,246.875,7.0125,13.737499999999999,75.29166666666667,37.166666666666664
2024-09-03,39.291666666666664,26.766666666666666,383.125,19.0,20.541666666666668,55.541666666666664,41.333333333333336
2024-09-04,35.824999999999996,24.445833333333336,289.7083333333333,11.975,26.504166666666666,82.625,63.583333333333336
2024-09-05,33.5375,19.679166666666667,246.20833333333334,10.375,13.929166666666667,55.0,44.291666666666664
2024-09-06,27.78333333333333,17.995833333333334,235.875,9.825000000000001,19.116666666666667,66.33333333333333,40.916666666666664
2024-09-07,19.0625,13.304166666666667,233.33333333333334,9.370833333333334,17.3625,61.25,31.375
2024-09-08,26.09583333333333,17.520833333333332,227.125,8.266666666666667,12.354166666666666,64.125,32.083333333333336
2024-09-09,16.233333333333334,11.450000000000001,239.0,7.870833333333334,12.079166666666666,69.33333333333333,31.291666666666668
2024-09-10,11.3125,8.020833333333334,240.45833333333334,6.7749999999999995,8.070833333333333,58.416666666666664,23.541666666666668
2024-09-11,16.191666666666666,10.9625,192.45833333333334,6.741666666666667,12.520833333333334,64.79166666666667,26.375
2024-09-12,21.795833333333334,14.166666666666666,191.04166666666666,6.254166666666666,11.3125,65.08333333333333,29.583333333333332
2024-09-13,35.15833333333333,19.870833333333334,212.79166666666666,7.608333333333333,12.358333333333334,56.458333333333336,34.583333333333336
2024-09-14,50.12916666666666,25.45,238.375,8.845833333333333,12.591666666666667,63.458333333333336,51.75
2024-09-15,30.15416666666667,18.8125,204.70833333333334,6.945833333333333,11.1625,65.375,48.458333333333336
2024-09-16,35.99583333333333,22.708333333333332,201.29166666666666,5.966666666666666,10.391666666666667,78.54166666666667,43.083333333333336
2024-09-17,43.208333333333336,25.129166666666666,224.20833333333334,6.254166666666666,12.241666666666667,74.83333333333333,58.875
2024-09-18,38.4375,25.075,270.5833333333333,7.629166666666666,12.708333333333334,80.04166666666667,55.708333333333336
2024-09-19,63.80416666666667,39.05833333333333,319.2083333333333,10.4625,20.8625,92.0,65.45833333333333
2024-09-20,66.03750000000001,39.99166666666667,329.2083333333333,10.4125,19.7375,90.125,72.91666666666667
2024-09-21,51.76666666666667,33.84166666666667,296.5416666666667,9.7875,19.150000000000002,88.20833333333333,69.54166666666667
2024-09-22,41.50416666666667,28.179166666666664,304.25,10.620833333333334,16.720833333333335,80.5,65.54166666666667
2024-09-23,42.979166666666664,29.391666666666666,298.0,9.0,19.429166666666667,89.0,63.041666666666664
2024-09-24,41.9,28.870833333333334,301.875,13.012500000000001,24.77916666666667,82.16666666666667,62.833333333333336
2024-09-25,28.829166666666666,20.154166666666665,306.7916666666667,11.629166666666668,25.833333333333332,77.08333333333333,56.041666666666664
2024-09-26,26.2375,18.379166666666666,307.5,13.820833333333333,25.708333333333332,57.083333333333336,38.125
2024-09-27,15.958333333333334,11.033333333333333,219.625,7.741666666666667,10.191666666666666,45.875,29.666666666666668
2024-09-28,22.554166666666664,15.270833333333334,267.2083333333333,10.775,13.887500000000001,54.5,29.583333333333332
2024-09-29,24.2,16.141666666666666,280.2916666666667,11.104166666666666,17.379166666666666,63.333333333333336,35.041666666666664
2024-09-30,27.645833333333332,18.7375,305.25,9.862499999999999,16.520833333333332,75.25,40.791666666666664
2024-10-01,39.72083333333333,26.962500000000002,387.625,12.579166666666666,18.483333333333334,85.125,54.0
2024-10-02,67.80416666666666,39.7875,447.6666666666667,15.229166666666666,18.395833333333332,82.5,66.04166666666667
2024-10-03,63.48333333333333,36.55416666666667,354.0833333333333,12.995833333333332,15.075000000000001,77.29166666666667,71.125
2024-10-04,76.47083333333333,45.675000000000004,410.625,16.366666666666667,18.270833333333332,74.375,73.20833333333333
2024-10-05,63.90416666666667,37.079166666666666,365.7083333333333,13.995833333333332,18.925,76.83333333333333,72.33333333333333
2024-10-06,50.35833333333333,30.016666666666666,298.3333333333333,9.799999999999999,12.208333333333334,78.54166666666667,68.54166666666667
2024-10-07,72.82916666666667,41.87916666666667,404.5833333333333,15.129166666666668,21.46666666666667,82.125,66.125
2024-10-08,101.17083333333333,61.80833333333334,379.2916666666667,10.570833333333335,28.879166666666666,101.875,82.79166666666667
2024-10-09,74.58749999999999,49.612500000000004,337.875,12.866666666666667,30.766666666666666,89.79166666666667,86.33333333333333
2024-10-10,55.56666666666666,37.94583333333333,356.2916666666667,10.075000000000001,21.900000000000002,89.16666666666667,74.79166666666667
2024-10-11,50.00416666666666,34.449999999999996,336.1666666666667,10.737499999999999,24.266666666666666,87.54166666666667,68.25
2024-10-12,51.387499999999996,34.62916666666667,377.5833333333333,14.441666666666668,22.037499999999998,74.41666666666667,67.875
2024-10-13,34.07083333333333,23.358333333333334,271.9583333333333,9.370833333333334,19.787499999999998,78.45833333333333,63.666666666666664
2024-10-14,38.2875,26.2,327.1666666666667,10.070833333333333,19.304166666666667,71.16666666666667,57.0
2024-10-15,54.9125,37.62083333333333,412.5833333333333,15.299999999999999,24.579166666666666,71.45833333333333,63.916666666666664
2024-10-16,85.5125,57.57916666666667,371.125,10.095833333333333,21.754166666666666,92.29166666666667,78.25
2024-10-17,74.64583333333333,50.1875,300.5416666666667,7.9624999999999995,16.429166666666667,93.33333333333333,83.75
2024-10-18,49.49166666666667,33.895833333333336,349.75,11.674999999999999,24.316666666666666,84.0,74.33333333333333
2024-10-19,52.35,36.1875,318.4583333333333,15.9375,36.49583333333333,78.20833333333333,67.66666666666667
2024-10-20,55.67083333333333,37.275,312.625,13.616666666666667,27.05,70.625,68.20833333333333
2024-10-21,75.47916666666667,48.270833333333336,408.9166666666667,13.916666666666666,25.291666666666668,86.83333333333333,72.33333333333333
2024-10-22,102.36666666666667,62.57083333333333,595.625,18.704166666666666,34.175000000000004,89.16666666666667,86.29166666666667
2024-10-23,64.95416666666667,39.104166666666664,406.25,12.070833333333333,16.8625,83.83333333333333,82.79166666666667
2024-10-24,78.55,47.20416666666667,417.5416666666667,7.6499999999999995,12.908333333333333,102.66666666666667,73.625
2024-10-25,35.637499999999996,23.720833333333335,294.1666666666667,7.941666666666666,10.970833333333333,79.29166666666667,70.33333333333333
2024-10-26,40.55833333333333,25.09166666666667,346.4583333333333,7.254166666666666,10.791666666666666,89.125,50.958333333333336
2024-10-27,50.6,33.583333333333336,420.5416666666667,14.908333333333333,18.462500000000002,79.04166666666667,63.333333333333336
2024-10-28,62.625,42.391666666666666,496.25,24.5,27.229166666666668,73.29166666666667,67.91666666666667
2024-10-29,67.71249999999999,46.53333333333333,736.7083333333334,21.133333333333333,36.69166666666667,81.91666666666667,76.375
2024-10-30,62.82916666666667,43.49583333333334,647.5416666666666,20.291666666666668,33.775,86.45833333333333,76.125
2024-10-31,59.50833333333333,40.05,566.5416666666666,21.650000000000002,21.8875,75.54166666666667,73.83333333333333
2024-11-01,73.57083333333334,47.74166666666667,615.9166666666666,20.2,30.9375,110.625,77.45833333333333
2024-11-02,89.325,52.6,515.0833333333334,22.458333333333332,37.791666666666664,88.95833333333333,76.20833333333333
2024-11-03,106.07083333333333,61.699999999999996,642.9166666666666,19.083333333333332,37.141666666666666,99.75,88.20833333333333
2024-11-04,109.9375,64.30416666666666,557.4583333333334,22.629166666666666,32.137499999999996,84.79166666666667,88.125
2024-11-05,116.21666666666665,67.67083333333333,528.2083333333334,20.2375,37.17916666666667,91.375,94.16666666666667
2024-11-06,105.60416666666667,63.12083333333334,656.4166666666666,15.670833333333334,30.712500000000002,95.25,93.29166666666667
2024-11-07,170.1625,99.55833333333334,752.1666666666666,17.6125,42.19583333333333,111.58333333333333,98.875
2024-11-08,164.79583333333332,97.39583333333333,692.25,18.920833333333334,37.62916666666667,106.0,123.54166666666667
2024-11-09,138.74166666666667,83.61666666666666,638.6666666666666,20.125,31.891666666666666,93.75,112.875
2024-11-10,132.32500000000002,80.93333333333334,597.75,16.520833333333332,21.920833333333334,84.5,105.66666666666667
2024-11-11,91.59166666666665,58.800000000000004,449.75,15.770833333333334,25.84166666666667,92.75,97.54166666666667
2024-11-12,67.12916666666666,54.637499999999996,460.2083333333333,19.2875,28.75,95.625,84.70833333333333
2024-11-13,57.40833333333333,55.15833333333333,476.4583333333333,19.979166666666668,26.662499999999998,96.16666666666667,83.91666666666667
2024-11-14,51.10833333333333,49.324999999999996,453.3333333333333,16.575,25.066666666666666,95.70833333333333,82.625
2024-11-15,56.18333333333334,53.4,519.2916666666666,22.008333333333336,30.370833333333334,86.875,79.83333333333333
2024-11-16,63.85,59.62916666666666,498.2916666666667,21.204166666666666,23.72083333333333,87.66666666666667,84.54166666666667
2024-11-17,70.73333333333333,67.05833333333334,562.7916666666666,18.566666666666666,22.245833333333334,94.58333333333333,90.45833333333333
2024-11-18,58.84583333333333,55.79583333333333,534.7916666666666,17.570833333333333,21.1125,88.5,92.20833333333333
2024-11-19,67.7625,62.96666666666667,596.5416666666666,25.979166666666668,37.516666666666666,84.95833333333333,83.125
2024-11-20,90.29166666666667,85.75,587.4583333333334,20.925,31.866666666666664,94.95833333333333,100.0
2024-11-21,102.3875,97.14999999999999,514.7916666666666,20.483333333333334,35.90833333333333,98.91666666666667,113.58333333333333
2024-11-22,102.8875,96.78333333333335,539.7916666666666,21.329166666666666,29.458333333333332,88.79166666666667,118.25
2024-11-23,93.0125,85.87916666666666,557.4166666666666,25.733333333333334,37.458333333333336,87.41666666666667,112.54166666666667
2024-11-24,73.39166666666667,67.60833333333333,595.125,23.508333333333336,31.349999999999998,83.29166666666667,103.20833333333333
2024-11-25,58.64166666666667,51.23333333333333,431.2083333333333,21.9875,22.52916666666667,81.70833333333333,86.58333333333333
2024-11-26,57.65,52.916666666666664,440.25,18.037499999999998,25.008333333333336,90.91666666666667,84.08333333333333
2024-11-27,31.075,28.1875,355.9583333333333,9.241666666666667,13.604166666666666,97.16666666666667,72.25
2024-11-28,31.037499999999998,28.191666666666666,334.5833333333333,9.166666666666666,13.520833333333334,93.625,63.5
2024-11-29,56.71666666666667,53.725,433.5833333333333,9.125,24.008333333333336,110.625,70.79166666666667
2024-11-30,56.12916666666666,54.47083333333333,402.6666666666667,10.862499999999999,27.008333333333336,101.0,85.08333333333333
2024-12-01,38.80833333333333,37.9,361.875,11.179166666666667,26.308333333333334,75.91666666666667,79.625
2024-12-02,28.900000000000002,28.491666666666664,340.9166666666667,11.679166666666667,24.0625,72.75,63.875
2024-12-03,24.849999999999998,24.729166666666668,372.75,15.9375,22.28333333333333,59.5,58.583333333333336
2024-12-04,41.81666666666667,41.2625,419.3333333333333,21.958333333333332,32.233333333333334,68.5,65.79166666666667
2024-12-05,52.34583333333333,50.77916666666667,483.625,26.52916666666667,39.983333333333334,71.75,72.95833333333333
2024-12-06,50.6,49.737500000000004,472.2916666666667,20.475,34.175000000000004,71.5,81.125
2024-12-07,57.04583333333333,56.333333333333336,392.0,22.829166666666666,40.675000000000004,75.75,83.33333333333333
2024-12-08,47.112500000000004,46.791666666666664,383.875,15.091666666666667,19.766666666666666,74.375,85.20833333333333
2024-12-09,22.120833333333334,21.083333333333332,291.1666666666667,10.683333333333332,18.0125,88.83333333333333,68.41666666666667
2024-12-10,17.370833333333334,16.375,303.125,11.9625,20.820833333333333,84.91666666666667,36.541666666666664
2024-12-11,32.5,31.666666666666668,519.8333333333334,19.162499999999998,28.837500000000002,83.75,53.916666666666664
2024-12-12,40.93333333333333,40.262499999999996,420.0416666666667,25.795833333333334,40.71666666666666,85.04166666666667,67.75
2024-12-13,25.004166666666666,24.258333333333336,319.4166666666667,9.65,19.216666666666665,95.625,66.29166666666667
2024-12-14,21.020833333333332,20.26666666666667,415.0833333333333,18.329166666666666,25.8875,82.25,52.083333333333336
2024-12-15,17.716666666666665,17.416666666666668,420.9166666666667,19.345833333333335,25.97083333333333,77.25,39.375
2024-12-16,32.979166666666664,32.07083333333333,590.4166666666666,27.47083333333333,37.0875,70.375,48.375
2024-12-17,40.770833333333336,39.7875,596.4166666666666,32.37083333333333,44.1875,69.04166666666667,68.58333333333333
2024-12-18,45.395833333333336,44.42083333333333,511.4166666666667,23.462500000000002,31.05,79.70833333333333,73.125
2024-12-19,60.475,59.5875,523.3333333333334,18.05,39.141666666666666,91.95833333333333,82.08333333333333
2024-12-20,63.37083333333334,62.775,518.9166666666666,25.2375,41.72083333333333,79.95833333333333,90.08333333333333
2024-12-21,57.520833333333336,56.675000000000004,428.4583333333333,7.691666666666666,23.629166666666666,112.70833333333333,88.79166666666667
2024-12-22,64.28333333333333,63.395833333333336,492.5833333333333,16.1375,29.599999999999998,86.04166666666667,88.83333333333333
2024-12-23,57.362500000000004,56.52916666666667,441.0,15.5875,24.066666666666666,79.54166666666667,87.20833333333333
2024-12-24,57.895833333333336,56.4375,462.2916666666667,24.933333333333334,36.37083333333333,63.25,83.08333333333333
2024-12-25,39.987500000000004,37.766666666666666,427.4166666666667,18.55,17.991666666666667,60.083333333333336,78.95833333333333
2024-12-26,32.358333333333334,31.329166666666666,452.0833333333333,16.79583333333333,19.483333333333334,65.95833333333333,68.58333333333333
2024-12-27,34.38333333333333,33.7125,397.25,23.304166666666664,24.545833333333334,56.666666666666664,65.04166666666667
2024-12-28,26.71666666666667,26.087500000000002,409.6666666666667,14.9,17.329166666666666,65.625,66.04166666666667
2024-12-29,34.800000000000004,34.15,388.25,14.116666666666667,23.379166666666666,73.91666666666667,57.958333333333336
2024-12-30,43.416666666666664,42.90833333333333,391.2083333333333,21.59583333333333,27.6125,64.79166666666667,72.04166666666667
2024-12-31,39.675000000000004,38.99583333333333,411.25,17.170833333333334,23.316666666666666,75.25,73.08333333333333
